"simulation","mean_words_per_extracted_text_block"
2601,335.222222222222
2602,282.222222222222
2603,292.555555555556
2604,272.583333333333
2605,291.694444444444
2606,333.305555555556
2607,283.583333333333
2608,326.583333333333
2609,327.777777777778
2610,281.722222222222
2611,369.694444444444
2612,330.722222222222
2613,292.444444444444
2614,358.861111111111
2615,265.861111111111
2616,278.083333333333
2617,333.333333333333
2618,355.944444444444
2619,269.166666666667
2620,263.25
2621,273.277777777778
2622,345.527777777778
2623,267.861111111111
2624,248
2625,312
2626,255.166666666667
2627,300.444444444444
2628,220.666666666667
2629,345.361111111111
2630,369.75
2631,310.25
2632,345.722222222222
2633,363
2634,257.5
2635,201.888888888889
2636,282.194444444444
2637,184.333333333333
2638,337.916666666667
2639,299.805555555556
2640,294.805555555556
2641,332.861111111111
2642,265.611111111111
2643,308.277777777778
2644,284.888888888889
2645,300.611111111111
2646,294.222222222222
2647,318.416666666667
2648,315.222222222222
2649,362.694444444444
2650,370.194444444444
2651,334.333333333333
2652,284.25
2653,328.583333333333
2654,324.166666666667
2655,345.027777777778
2656,280.222222222222
2657,273.166666666667
2658,297.888888888889
2659,350.972222222222
2660,351.416666666667
2661,302.583333333333
2662,298.805555555556
2663,240.611111111111
2664,299.277777777778
2665,344.944444444444
2666,341.361111111111
2667,312
2668,314.75
2669,276.138888888889
2670,281.5
2671,355.111111111111
2672,261.75
2673,213.416666666667
2674,287.333333333333
2675,327.083333333333
2676,295.138888888889
2677,278.166666666667
2678,235.527777777778
2679,294.75
2680,285.444444444444
2681,253.25
2682,299.777777777778
2683,342.472222222222
2684,332.027777777778
2685,263.305555555556
2686,281.666666666667
2687,327.722222222222
2688,356.416666666667
2689,277.416666666667
2690,275.916666666667
2691,268.416666666667
2692,346.111111111111
2693,295.222222222222
2694,302.777777777778
2695,272.666666666667
2696,270.527777777778
2697,289.666666666667
2698,222.5
2699,260.527777777778
2700,277.888888888889
2701,354.611111111111
2702,316.277777777778
2703,312
2704,257.944444444444
2705,375.166666666667
2706,258.444444444444
2707,321.444444444444
2708,327.527777777778
2709,289.833333333333
2710,310.944444444444
2711,291.472222222222
2712,305.277777777778
2713,246.277777777778
2714,297.694444444444
2715,309.75
2716,303
2717,319.25
2718,296.694444444444
2719,310.166666666667
2720,322.972222222222
2721,255.083333333333
2722,344.055555555556
2723,265.444444444444
2724,309.5
2725,272.972222222222
2726,176.444444444444
2727,303.444444444444
2728,277.972222222222
2729,313.222222222222
2730,291.416666666667
2731,312.416666666667
2732,324.527777777778
2733,337.166666666667
2734,363.444444444444
2735,283.361111111111
2736,257.333333333333
2737,322.777777777778
2738,297.694444444444
2739,368.194444444444
2740,266.361111111111
2741,295.166666666667
2742,246.722222222222
2743,313.722222222222
2744,295.583333333333
2745,312.416666666667
2746,337.055555555556
2747,298.222222222222
2748,262.111111111111
2749,312.083333333333
2750,292.25
2751,313.527777777778
2752,302.722222222222
2753,325.305555555556
2754,340.916666666667
2755,265.25
2756,288.666666666667
2757,221.083333333333
2758,317.25
2759,356.75
2760,315.361111111111
2761,270.694444444444
2762,315.138888888889
2763,303.111111111111
2764,275.111111111111
2765,319.083333333333
2766,326.944444444444
2767,274.027777777778
2768,329.666666666667
2769,323.638888888889
2770,270.305555555556
2771,328.138888888889
2772,275.916666666667
2773,299.944444444444
2774,333.694444444444
2775,280.416666666667
2776,240.027777777778
2777,309.888888888889
2778,270.583333333333
2779,375.472222222222
2780,285.833333333333
2781,237.25
2782,298.944444444444
2783,309.166666666667
2784,249.166666666667
2785,328.138888888889
2786,278.416666666667
2787,293.861111111111
2788,341.694444444444
2789,320.527777777778
2790,295.5
2791,300
2792,227.638888888889
2793,291.472222222222
2794,348.277777777778
2795,283.555555555556
2796,370.555555555556
2797,337.277777777778
2798,295.388888888889
2799,309.444444444444
2800,329.277777777778
2801,272.194444444444
2802,290.861111111111
2803,367.694444444444
2804,276.194444444444
2805,266.944444444444
2806,277.75
2807,239.361111111111
2808,272.444444444444
2809,331.027777777778
2810,248.138888888889
2811,353.75
2812,349.111111111111
2813,269.916666666667
2814,405.666666666667
2815,210.555555555556
2816,310.833333333333
2817,273.222222222222
2818,255.194444444444
2819,360.833333333333
2820,360.611111111111
2821,317.194444444444
2822,302.111111111111
2823,288.305555555556
2824,275.444444444444
2825,283.083333333333
2826,231.972222222222
2827,278.305555555556
2828,312.777777777778
2829,314.055555555556
2830,293.305555555556
2831,245.555555555556
2832,316.277777777778
2833,354.222222222222
2834,265.25
2835,309.666666666667
2836,305.111111111111
2837,317.25
2838,247.277777777778
2839,338.805555555556
2840,310.194444444444
2841,308.083333333333
2842,318.361111111111
2843,419.666666666667
2844,293.472222222222
2845,382.777777777778
2846,284.527777777778
2847,348.055555555556
2848,240.833333333333
2849,277.638888888889
2850,302.527777777778
2851,245.611111111111
2852,269.861111111111
2853,280.444444444444
2854,313
2855,349.194444444444
2856,277.527777777778
2857,319.416666666667
2858,328.333333333333
2859,306.638888888889
2860,292.916666666667
2861,313.638888888889
2862,371.5
2863,281.916666666667
2864,243.888888888889
2865,304.138888888889
2866,349.055555555556
2867,270.361111111111
2868,338.361111111111
2869,349.5
2870,325.361111111111
2871,348.277777777778
2872,352
2873,315.722222222222
2874,249.694444444444
2875,277.361111111111
2876,387.277777777778
2877,313.388888888889
2878,382.611111111111
2879,304.138888888889
2880,294.055555555556
2881,358.027777777778
2882,307.5
2883,317.361111111111
2884,310.611111111111
2885,295.888888888889
2886,295.222222222222
2887,358.611111111111
2888,308.416666666667
2889,252.027777777778
2890,362.888888888889
2891,378.305555555556
2892,286.166666666667
2893,290
2894,267.583333333333
2895,357.472222222222
2896,324.777777777778
2897,282.777777777778
2898,289.722222222222
2899,266.111111111111
2900,208.472222222222
2901,358.25
2902,293.638888888889
2903,266.805555555556
2904,363
2905,274.444444444444
2906,287.555555555556
2907,272.055555555556
2908,317.694444444444
2909,281.833333333333
2910,335.472222222222
2911,302.777777777778
2912,295.305555555556
2913,310.166666666667
2914,340.472222222222
2915,270.972222222222
2916,285.555555555556
2917,314.194444444444
2918,339.277777777778
2919,308.444444444444
2920,363.166666666667
2921,284.222222222222
2922,322.416666666667
2923,314.027777777778
2924,324.888888888889
2925,278.333333333333
2926,421.75
2927,296.833333333333
2928,307.694444444444
2929,267.277777777778
2930,259.694444444444
2931,269
2932,349.916666666667
2933,281.611111111111
2934,339.416666666667
2935,266.861111111111
2936,288.861111111111
2937,390.416666666667
2938,256.722222222222
2939,338.416666666667
2940,294.5
2941,303.25
2942,295.611111111111
2943,287.861111111111
2944,325.777777777778
2945,312.888888888889
2946,289.916666666667
2947,340.888888888889
2948,346.111111111111
2949,254.555555555556
2950,259.583333333333
2951,354.527777777778
2952,360.972222222222
2953,274.277777777778
2954,281.027777777778
2955,287.611111111111
2956,342.583333333333
2957,283.138888888889
2958,278.972222222222
2959,232.972222222222
2960,244.944444444444
2961,336.25
2962,287.555555555556
2963,354.194444444444
2964,293.083333333333
2965,338.583333333333
2966,328.166666666667
2967,192.305555555556
2968,336
2969,302.361111111111
2970,240.25
2971,307.805555555556
2972,300.972222222222
2973,315.138888888889
2974,282.861111111111
2975,319.583333333333
2976,348.611111111111
2977,295.888888888889
2978,326.416666666667
2979,237.555555555556
2980,293.75
2981,320.055555555556
2982,281.583333333333
2983,199.972222222222
2984,299.361111111111
2985,316.944444444444
2986,351.555555555556
2987,270.722222222222
2988,272.777777777778
2989,345.694444444444
2990,333.472222222222
2991,321.611111111111
2992,329.972222222222
2993,318.277777777778
2994,259.888888888889
2995,292.222222222222
2996,333.861111111111
2997,350.361111111111
2998,250.722222222222
2999,302.416666666667
3000,292.805555555556
3001,295.805555555556
3002,305.361111111111
3003,277.916666666667
3004,367.5
3005,246.305555555556
3006,259.666666666667
3007,282.75
3008,280.666666666667
3009,290.833333333333
3010,289.138888888889
3011,309.722222222222
3012,344.5
3013,286.75
3014,310.194444444444
3015,271.222222222222
3016,266.333333333333
3017,239.777777777778
3018,307.833333333333
3019,349.861111111111
3020,342.805555555556
3021,313.944444444444
3022,319.111111111111
3023,350.444444444444
3024,303.777777777778
3025,325.583333333333
3026,252.25
3027,263.388888888889
3028,269.388888888889
3029,269.305555555556
3030,286.5
3031,295.75
3032,246.472222222222
3033,317.083333333333
3034,334.527777777778
3035,354.916666666667
3036,306
3037,241.555555555556
3038,295.166666666667
3039,327.388888888889
3040,322.416666666667
3041,307.138888888889
3042,318.055555555556
3043,240.361111111111
3044,275.777777777778
3045,289.305555555556
3046,317.333333333333
3047,264.972222222222
3048,322.805555555556
3049,349.916666666667
3050,337.388888888889
3051,374.027777777778
3052,313.055555555556
3053,278.888888888889
3054,260.833333333333
3055,334.138888888889
3056,323.527777777778
3057,360.861111111111
3058,365.277777777778
3059,288.666666666667
3060,283.722222222222
3061,269.416666666667
3062,274.555555555556
3063,365.222222222222
3064,252.916666666667
3065,324.416666666667
3066,317.777777777778
3067,322.111111111111
3068,319.416666666667
3069,276.083333333333
3070,289.138888888889
3071,275.666666666667
3072,288.444444444444
3073,305.916666666667
3074,312.5
3075,293.916666666667
3076,323.305555555556
3077,371.833333333333
3078,345.222222222222
3079,359.861111111111
3080,290.777777777778
3081,304.555555555556
3082,290.361111111111
3083,282.527777777778
3084,335.555555555556
3085,271.555555555556
3086,297.777777777778
3087,307.138888888889
3088,387.972222222222
3089,284.527777777778
3090,292.333333333333
3091,267.833333333333
3092,256.888888888889
3093,236.777777777778
3094,273.666666666667
3095,297.388888888889
3096,287
3097,288.055555555556
3098,317.555555555556
3099,325.416666666667
3100,372.916666666667
3101,238.111111111111
3102,286.638888888889
3103,341.138888888889
3104,326.5
3105,335.222222222222
3106,295.333333333333
3107,238.944444444444
3108,202.833333333333
3109,303.527777777778
3110,339.388888888889
3111,321.222222222222
3112,330.361111111111
3113,345.25
3114,262.666666666667
3115,398.083333333333
3116,305.361111111111
3117,295.055555555556
3118,319.333333333333
3119,312.027777777778
3120,335.194444444444
3121,243
3122,254.611111111111
3123,333.666666666667
3124,294.138888888889
3125,289.444444444444
3126,353.083333333333
3127,311.25
3128,240.777777777778
3129,270.805555555556
3130,295.916666666667
3131,371.611111111111
3132,309.638888888889
3133,257.055555555556
3134,326.666666666667
3135,308.444444444444
3136,336.222222222222
3137,305.111111111111
3138,276.333333333333
3139,319.916666666667
3140,328.861111111111
3141,321.083333333333
3142,324.305555555556
3143,290.222222222222
3144,312.277777777778
3145,267.944444444444
3146,296.666666666667
3147,320.027777777778
3148,357.666666666667
3149,289.194444444444
3150,347.555555555556
3151,371.861111111111
3152,340.444444444444
3153,333.611111111111
3154,349.583333333333
3155,250.222222222222
3156,371
3157,282.083333333333
3158,303.777777777778
3159,339.138888888889
3160,232.027777777778
3161,246.888888888889
3162,210.055555555556
3163,267.694444444444
3164,295.5
3165,326.944444444444
3166,317
3167,312.25
3168,328.222222222222
3169,309.111111111111
3170,301.388888888889
3171,389.75
3172,258.888888888889
3173,362.944444444444
3174,339.583333333333
3175,268.166666666667
3176,280.583333333333
3177,285.888888888889
3178,343.666666666667
3179,308.527777777778
3180,318.472222222222
3181,339.166666666667
3182,225.222222222222
3183,206.611111111111
3184,302
3185,370.5
3186,359.916666666667
3187,212.5
3188,307.472222222222
3189,291.416666666667
3190,333.75
3191,266.305555555556
3192,344.555555555556
3193,337.388888888889
3194,266.305555555556
3195,285.944444444444
3196,311.055555555556
3197,388.305555555556
3198,294.055555555556
3199,289.75
3200,284.611111111111
3201,278.472222222222
3202,272.75
3203,311.472222222222
3204,258.166666666667
3205,333.361111111111
3206,244.861111111111
3207,283.583333333333
3208,284.25
3209,274.472222222222
3210,300.055555555556
3211,303.666666666667
3212,223.805555555556
3213,259.916666666667
3214,329.694444444444
3215,295.861111111111
3216,254.277777777778
3217,314.527777777778
3218,326.833333333333
3219,285.305555555556
3220,288.638888888889
3221,296.555555555556
3222,382.972222222222
3223,252.805555555556
3224,301.222222222222
3225,318.416666666667
3226,291.555555555556
3227,327.916666666667
3228,329.694444444444
3229,333.444444444444
3230,230.472222222222
3231,320.861111111111
3232,238.388888888889
3233,270.277777777778
3234,300.777777777778
3235,279.083333333333
3236,301.694444444444
3237,260.75
3238,297.638888888889
3239,350.027777777778
3240,311.777777777778
3241,299.777777777778
3242,348.916666666667
3243,342.444444444444
3244,310.305555555556
3245,347.694444444444
3246,261.111111111111
3247,285.166666666667
3248,282.027777777778
3249,386.638888888889
3250,384.5
3251,269.972222222222
3252,365.888888888889
3253,296.527777777778
3254,248.555555555556
3255,279.055555555556
3256,247.194444444444
3257,331.138888888889
3258,292.916666666667
3259,245.777777777778
3260,225.5
3261,333.972222222222
3262,290.444444444444
3263,234.75
3264,273.888888888889
3265,306.722222222222
3266,305.833333333333
3267,383.916666666667
3268,322.055555555556
3269,316.722222222222
3270,351.055555555556
3271,301.555555555556
3272,268.333333333333
3273,384.722222222222
3274,293.972222222222
3275,280.25
3276,298.222222222222
3277,316.611111111111
3278,280.944444444444
3279,271.416666666667
3280,306.888888888889
3281,252.388888888889
3282,299.111111111111
3283,269.361111111111
3284,278.138888888889
3285,268.166666666667
3286,271.472222222222
3287,258.527777777778
3288,340.555555555556
3289,278.472222222222
3290,310.861111111111
3291,319.222222222222
3292,247.805555555556
3293,328.083333333333
3294,292.861111111111
3295,351.972222222222
3296,294.111111111111
3297,325.416666666667
3298,222.75
3299,294.583333333333
3300,266.444444444444
3301,253.083333333333
3302,262.472222222222
3303,231.083333333333
3304,242.944444444444
3305,306.194444444444
3306,324.833333333333
3307,252.916666666667
3308,322.055555555556
3309,317.305555555556
3310,293.277777777778
3311,372.111111111111
3312,286.388888888889
3313,346.888888888889
3314,308.472222222222
3315,275.583333333333
3316,331.666666666667
3317,211.444444444444
3318,336.916666666667
3319,341.333333333333
3320,281.222222222222
3321,288.666666666667
3322,275.333333333333
3323,332.416666666667
3324,290.527777777778
3325,304.388888888889
3326,284.555555555556
3327,350.75
3328,289.666666666667
3329,237.5
3330,310
3331,217.305555555556
3332,275.611111111111
3333,386.25
3334,358.444444444444
3335,330.972222222222
3336,243.777777777778
3337,280.583333333333
3338,352.194444444444
3339,262.75
3340,417.944444444444
3341,255.611111111111
3342,313.777777777778
3343,350.361111111111
3344,350.444444444444
3345,238.805555555556
3346,365.638888888889
3347,290.583333333333
3348,346.361111111111
3349,274.805555555556
3350,303.361111111111
3351,251.833333333333
3352,360
3353,252.5
3354,283.416666666667
3355,239.277777777778
3356,308.527777777778
3357,252.527777777778
3358,341.5
3359,312.777777777778
3360,304.5
3361,303.666666666667
3362,271.555555555556
3363,254.277777777778
3364,266.222222222222
3365,287.194444444444
3366,309.5
3367,330.25
3368,347.027777777778
3369,291.555555555556
3370,274.722222222222
3371,395.027777777778
3372,364.638888888889
3373,273.083333333333
3374,326.722222222222
3375,307.777777777778
3376,322.111111111111
3377,317.972222222222
3378,365.944444444444
3379,291.194444444444
3380,226.583333333333
3381,384.722222222222
3382,282.861111111111
3383,277.25
3384,295.666666666667
3385,325.361111111111
3386,366.305555555556
3387,276.111111111111
3388,298.777777777778
3389,264.138888888889
3390,337.805555555556
3391,302.111111111111
3392,311.333333333333
3393,315.583333333333
3394,296.527777777778
3395,332.555555555556
3396,296.027777777778
3397,366.888888888889
3398,244.583333333333
3399,280.222222222222
3400,304.333333333333
3401,289.5
3402,284.222222222222
3403,264.861111111111
3404,349.472222222222
3405,273.833333333333
3406,272.722222222222
3407,258.055555555556
3408,329.305555555556
3409,359.916666666667
3410,310.777777777778
3411,415.722222222222
3412,287.916666666667
3413,360.694444444444
3414,385.722222222222
3415,231.333333333333
3416,262.027777777778
3417,283.166666666667
3418,391.194444444444
3419,303.305555555556
3420,341.111111111111
3421,226.472222222222
3422,301.861111111111
3423,324.083333333333
3424,275.305555555556
3425,254.722222222222
3426,250.111111111111
3427,327.638888888889
3428,361.388888888889
3429,317.75
3430,317.944444444444
3431,315.972222222222
3432,334.527777777778
3433,318.416666666667
3434,274.777777777778
3435,324.75
3436,341.666666666667
3437,259.527777777778
3438,341.25
3439,344.972222222222
3440,229.083333333333
3441,274.138888888889
3442,213.972222222222
3443,207.972222222222
3444,240.972222222222
3445,384.944444444444
3446,347.75
3447,282.638888888889
3448,281.638888888889
3449,375.666666666667
3450,372
3451,233.472222222222
3452,332.277777777778
3453,260.055555555556
3454,268.305555555556
3455,331.055555555556
3456,255.805555555556
3457,326.722222222222
3458,302.777777777778
3459,305.472222222222
3460,334.722222222222
3461,306.777777777778
3462,306.944444444444
3463,292.444444444444
3464,356.888888888889
3465,326.555555555556
3466,280.972222222222
3467,288.222222222222
3468,347.638888888889
3469,330.861111111111
3470,255.138888888889
3471,276.222222222222
3472,234.333333333333
3473,341.388888888889
3474,318.055555555556
3475,332.833333333333
3476,274.194444444444
3477,272.833333333333
3478,356.833333333333
3479,287.027777777778
3480,272.722222222222
3481,337.694444444444
3482,228.777777777778
3483,304.305555555556
3484,311.055555555556
3485,371.111111111111
3486,260.944444444444
3487,338.25
3488,345.111111111111
3489,381.388888888889
3490,231.166666666667
3491,305.916666666667
3492,300.666666666667
3493,283.305555555556
3494,229.027777777778
3495,267.666666666667
3496,306.166666666667
3497,371.611111111111
3498,368.527777777778
3499,326.833333333333
3500,309.527777777778
3501,345.194444444444
3502,273.972222222222
3503,373.305555555556
3504,368.944444444444
3505,280.972222222222
3506,369
3507,318.083333333333
3508,269.472222222222
3509,371.861111111111
3510,313.277777777778
3511,287.555555555556
3512,231.138888888889
3513,337.555555555556
3514,319.777777777778
3515,270.222222222222
3516,243.972222222222
3517,285
3518,298.555555555556
3519,349.722222222222
3520,322.861111111111
3521,309.527777777778
3522,334.944444444444
3523,360.472222222222
3524,295.083333333333
3525,257
3526,295.472222222222
3527,363.083333333333
3528,320.75
3529,288.5
3530,305.916666666667
3531,243.944444444444
3532,309.111111111111
3533,331.805555555556
3534,288.222222222222
3535,357.916666666667
3536,331.777777777778
3537,294.722222222222
3538,241.666666666667
3539,281.166666666667
3540,415.222222222222
3541,286.916666666667
3542,372.944444444444
3543,273.083333333333
3544,333.111111111111
3545,305.555555555556
3546,372.666666666667
3547,321.722222222222
3548,370.555555555556
3549,310.805555555556
3550,359.222222222222
3551,364.388888888889
3552,321.611111111111
3553,343.222222222222
3554,278
3555,274.527777777778
3556,318.166666666667
3557,332.5
3558,285.194444444444
3559,327.75
3560,327.222222222222
3561,298.138888888889
3562,283.805555555556
3563,320.972222222222
3564,282.25
3565,291.138888888889
3566,332.222222222222
3567,369.583333333333
3568,349
3569,325.444444444444
3570,326.75
3571,276.277777777778
3572,342.111111111111
3573,304.972222222222
3574,279.75
3575,363.916666666667
3576,276.583333333333
3577,320.888888888889
3578,321.472222222222
3579,334.611111111111
3580,258.138888888889
3581,260.444444444444
3582,375.166666666667
3583,305.888888888889
3584,286.25
3585,306.333333333333
3586,307.083333333333
3587,310.611111111111
3588,342.194444444444
3589,283.25
3590,340.388888888889
3591,297.805555555556
3592,285.611111111111
3593,287.555555555556
3594,305.777777777778
3595,329.055555555556
3596,301.527777777778
3597,392.027777777778
3598,278.083333333333
3599,294.388888888889
3600,307.166666666667
3601,356.027777777778
3602,321.75
3603,314.861111111111
3604,317.305555555556
3605,297.861111111111
3606,399.5
3607,365.333333333333
3608,328.944444444444
3609,284.833333333333
3610,304.194444444444
3611,207.666666666667
3612,323.222222222222
3613,242.638888888889
3614,330.666666666667
3615,278.833333333333
3616,292.611111111111
3617,300.555555555556
3618,269.527777777778
3619,349.722222222222
3620,203.416666666667
3621,337.472222222222
3622,267.75
3623,278.972222222222
3624,361.25
3625,315.611111111111
3626,374.277777777778
3627,334.5
3628,241.722222222222
3629,325.861111111111
3630,356.083333333333
3631,238.666666666667
3632,306.111111111111
3633,341.972222222222
3634,269.833333333333
3635,304.361111111111
3636,280.583333333333
3637,270.194444444444
3638,333.888888888889
3639,304.555555555556
3640,339.027777777778
3641,342.111111111111
3642,381.888888888889
3643,346.777777777778
3644,365.055555555556
3645,313.583333333333
3646,231.972222222222
3647,333.833333333333
3648,250.361111111111
3649,320.388888888889
3650,302.222222222222
3651,262.694444444444
3652,297.305555555556
3653,258.138888888889
3654,310.666666666667
3655,300.694444444444
3656,264.694444444444
3657,305.944444444444
3658,259.611111111111
3659,283.861111111111
3660,265.027777777778
3661,258.694444444444
3662,368.861111111111
3663,268.777777777778
3664,287.555555555556
3665,297.805555555556
3666,259.611111111111
3667,276.75
3668,302.5
3669,312.388888888889
3670,314.25
3671,260.472222222222
3672,294.222222222222
3673,382.805555555556
3674,273.722222222222
3675,325.222222222222
3676,279.527777777778
3677,354.861111111111
3678,288.916666666667
3679,322.138888888889
3680,325.027777777778
3681,225.944444444444
3682,283.916666666667
3683,340.138888888889
3684,279.944444444444
3685,260
3686,354.527777777778
3687,301.388888888889
3688,283.055555555556
3689,334.972222222222
3690,252.805555555556
3691,310.611111111111
3692,317.333333333333
3693,309.944444444444
3694,296.611111111111
3695,279.333333333333
3696,273.5
3697,298.194444444444
3698,246.25
3699,306.222222222222
3700,349.027777777778
3701,280.555555555556
3702,291.305555555556
3703,272.555555555556
3704,263.527777777778
3705,281.583333333333
3706,353.222222222222
3707,265.194444444444
3708,358.472222222222
3709,272.083333333333
3710,336.305555555556
3711,335.222222222222
3712,284.083333333333
3713,338.027777777778
3714,281.944444444444
3715,283.75
3716,273.694444444444
3717,286.805555555556
3718,341.361111111111
3719,326.861111111111
3720,295.083333333333
3721,234.666666666667
3722,307.777777777778
3723,237.194444444444
3724,286.777777777778
3725,303.361111111111
3726,331.805555555556
3727,337.25
3728,332.944444444444
3729,289.75
3730,299.75
3731,291.305555555556
3732,242.111111111111
3733,267.777777777778
3734,303.416666666667
3735,273.472222222222
3736,279.527777777778
3737,317.305555555556
3738,243.805555555556
3739,288.5
3740,296.777777777778
3741,373.194444444444
3742,241.833333333333
3743,349.777777777778
3744,358.611111111111
3745,288.611111111111
3746,344.277777777778
3747,316
3748,289.527777777778
3749,265.277777777778
3750,320.472222222222
3751,333.111111111111
3752,250.888888888889
3753,261.944444444444
3754,334.388888888889
3755,236.222222222222
3756,305.694444444444
3757,298.944444444444
3758,320.555555555556
3759,355.75
3760,311.083333333333
3761,317.916666666667
3762,363.472222222222
3763,318.388888888889
3764,227.916666666667
3765,304.111111111111
3766,318.972222222222
3767,295.472222222222
3768,301.916666666667
3769,319.805555555556
3770,302.583333333333
3771,315.861111111111
3772,322.138888888889
3773,295.916666666667
3774,318.222222222222
3775,282.166666666667
3776,302.5
3777,335.111111111111
3778,248.666666666667
3779,325.944444444444
3780,207.694444444444
3781,299.416666666667
3782,314.666666666667
3783,283.666666666667
3784,277.055555555556
3785,259.666666666667
3786,318.944444444444
3787,244.833333333333
3788,300.888888888889
3789,247.75
3790,259
3791,342.666666666667
3792,322.416666666667
3793,216.361111111111
3794,327.166666666667
3795,308.611111111111
3796,266.194444444444
3797,361.888888888889
3798,317.805555555556
3799,267.472222222222
3800,255.083333333333
3801,337.888888888889
3802,245.5
3803,314.194444444444
3804,266.777777777778
3805,305.833333333333
3806,233.861111111111
3807,294.861111111111
3808,371.138888888889
3809,304.388888888889
3810,308.388888888889
3811,268.222222222222
3812,268.027777777778
3813,233.777777777778
3814,298.666666666667
3815,378.166666666667
3816,307.416666666667
3817,259.5
3818,329.083333333333
3819,232.444444444444
3820,304.388888888889
3821,278.583333333333
3822,295.055555555556
3823,298.25
3824,352.638888888889
3825,271.194444444444
3826,295.638888888889
3827,331.972222222222
3828,295.361111111111
3829,306.277777777778
3830,348.972222222222
3831,245.166666666667
3832,391.055555555556
3833,359.138888888889
3834,264.138888888889
3835,355.777777777778
3836,378.527777777778
3837,292.166666666667
3838,328.444444444444
3839,314.666666666667
3840,304.277777777778
3841,314.083333333333
3842,352.527777777778
3843,277.833333333333
3844,314.166666666667
3845,321
3846,267.166666666667
3847,331.722222222222
3848,305.5
3849,342.944444444444
3850,351.972222222222
3851,279.916666666667
3852,339.916666666667
3853,334.472222222222
3854,289.583333333333
3855,328.472222222222
3856,338.611111111111
3857,348.638888888889
3858,316.75
3859,253.861111111111
3860,315.5
3861,277.083333333333
3862,305.694444444444
3863,340
3864,288.138888888889
3865,348.944444444444
3866,254.333333333333
3867,238.305555555556
3868,295.416666666667
3869,326.416666666667
3870,277.861111111111
3871,287.5
3872,329.472222222222
3873,290.972222222222
3874,282.972222222222
3875,357.138888888889
3876,289.833333333333
3877,304.5
3878,309
3879,324.972222222222
3880,225.166666666667
3881,331.027777777778
3882,297.305555555556
3883,297.861111111111
3884,364.138888888889
3885,373.472222222222
3886,347.555555555556
3887,289.388888888889
3888,353.777777777778
3889,347.25
3890,363.722222222222
3891,294.666666666667
3892,255.638888888889
3893,325.166666666667
3894,306.833333333333
3895,383.333333333333
3896,271.222222222222
3897,297.388888888889
3898,295
3899,279.75
3900,262.472222222222
3901,326.916666666667
3902,252.222222222222
3903,278.138888888889
3904,327.611111111111
3905,237.861111111111
3906,234.527777777778
3907,357.472222222222
3908,375.805555555556
3909,263.222222222222
3910,277.722222222222
3911,346.361111111111
3912,318.444444444444
3913,329.694444444444
3914,309.583333333333
3915,308.25
3916,315.833333333333
3917,303.638888888889
3918,340.555555555556
3919,298.166666666667
3920,281.138888888889
3921,278.666666666667
3922,318.888888888889
3923,273.222222222222
3924,244.75
3925,361.555555555556
3926,297.611111111111
3927,327.777777777778
3928,307.666666666667
3929,275.666666666667
3930,281.305555555556
3931,306.222222222222
3932,333.027777777778
3933,282.166666666667
3934,262.611111111111
3935,307.611111111111
3936,318.75
3937,313.166666666667
3938,265.638888888889
3939,310.166666666667
3940,281.027777777778
3941,289.388888888889
3942,261.666666666667
3943,272.611111111111
3944,297.777777777778
3945,235.944444444444
3946,262.777777777778
3947,261.555555555556
3948,380.5
3949,302.416666666667
3950,242.583333333333
3951,298.722222222222
3952,320.333333333333
3953,243.944444444444
3954,329.583333333333
3955,310.861111111111
3956,294.583333333333
3957,361.111111111111
3958,358.388888888889
3959,264.777777777778
3960,271.611111111111
3961,244.166666666667
3962,352.083333333333
3963,247.444444444444
3964,350.694444444444
3965,272.972222222222
3966,255.583333333333
3967,350.416666666667
3968,272.333333333333
3969,321.805555555556
3970,342.555555555556
3971,285.25
3972,310.111111111111
3973,320
3974,305.222222222222
3975,297.861111111111
3976,337.444444444444
3977,254.666666666667
3978,290.166666666667
3979,260.861111111111
3980,387.083333333333
3981,268.027777777778
3982,310.083333333333
3983,311.333333333333
3984,330
3985,248
3986,321.944444444444
3987,363.111111111111
3988,221.944444444444
3989,236.444444444444
3990,320.611111111111
3991,329.638888888889
3992,274.444444444444
3993,319.416666666667
3994,321.555555555556
3995,320.194444444444
3996,327.305555555556
3997,247.138888888889
3998,319.805555555556
3999,257.555555555556
4000,330.861111111111
4001,290.333333333333
4002,281.916666666667
4003,274.694444444444
4004,277.75
4005,317.555555555556
4006,321.888888888889
4007,248.305555555556
4008,344.833333333333
4009,325.666666666667
4010,280.638888888889
4011,287.083333333333
4012,268.833333333333
4013,362.583333333333
4014,361.722222222222
4015,347.888888888889
4016,293.888888888889
4017,306.75
4018,252.972222222222
4019,254.666666666667
4020,250.027777777778
4021,325.055555555556
4022,316.833333333333
4023,271.916666666667
4024,298.805555555556
4025,356.5
4026,264.416666666667
4027,274.027777777778
4028,324
4029,212.5
4030,246.583333333333
4031,305.861111111111
4032,250.555555555556
4033,336
4034,274.222222222222
4035,243.222222222222
4036,339.138888888889
4037,313.388888888889
4038,298.722222222222
4039,283.722222222222
4040,275.277777777778
4041,286.833333333333
4042,326.111111111111
4043,296.361111111111
4044,329.388888888889
4045,281.5
4046,298.222222222222
4047,308.888888888889
4048,370.388888888889
4049,387.083333333333
4050,300.388888888889
4051,292.111111111111
4052,318.916666666667
4053,341.861111111111
4054,276.638888888889
